Unnamed: 0,Close,Date,High,Low,Market Cap,Open,Volume
251,250.46,"Sep 15, 2017",258.65,195.03,20364900000,215.22,1935700000
252,213.91,"Sep 14, 2017",280.84,213.91,26166100000,276.59,1184590000
253,277.11,"Sep 13, 2017",291.12,260.61,27535700000,291.12,921692000
254,291.46,"Sep 12, 2017",311.19,287.23,27861800000,294.63,753144000
255,294.53,"Sep 11, 2017",300.69,286.69,27394400000,289.75,571307000
256,288.75,"Sep 10, 2017",294.76,268.97,27797200000,294.06,698326000
257,294.4,"Sep 09, 2017",299.89,287.22,27990500000,296.17,528621000
258,296.5,"Sep 08, 2017",329.64,285.16,31147200000,329.64,1098780000
259,329.43,"Sep 07, 2017",333.52,319.94,31507500000,333.52,718624000
260,334.34,"Sep 06, 2017",334.66,313.49,29639100000,313.8,1058830000
261,312.99,"Sep 05, 2017",318.57,268.29,28100000000,297.57,1551050000
262,295.17,"Sep 04, 2017",347.13,279.94,32774000000,347.13,1801690000
263,347.48,"Sep 03, 2017",366.49,332.23,33059800000,350.23,986266000
264,348.98,"Sep 02, 2017",389.35,328.1,36601200000,387.82,1483600000
265,387.74,"Sep 01, 2017",390.04,383.47,36182900000,383.47,874222000
266,383.04,"Aug 31, 2017",386.14,376.35,35701500000,378.44,706254000
267,378.49,"Aug 30, 2017",388.75,361.97,34848400000,369.47,1333320000
268,370.67,"Aug 29, 2017",373.76,347.79,32813200000,347.96,1220030000
269,347.75,"Aug 28, 2017",352.05,338.41,33002700000,350.04,854319000
270,347.89,"Aug 27, 2017",347.89,334.36,31517500000,334.36,633370000
271,333.88,"Aug 26, 2017",334.99,327.92,31288300000,331.99,514181000
272,331.92,"Aug 25, 2017",336.4,325.8,30727900000,326.11,760329000
273,325.61,"Aug 24, 2017",327.96,317.08,29904600000,317.45,697665000
274,317.52,"Aug 23, 2017",324.21,314.54,29691900000,315.27,811990000
275,314.79,"Aug 22, 2017",327.36,297.91,30229900000,321.06,1336400000
276,321.59,"Aug 21, 2017",347.05,297.23,28285500000,300.48,2448970000
277,301.43,"Aug 20, 2017",301.43,291.58,27918100000,296.64,571947000
278,297.47,"Aug 19, 2017",301.67,286.18,27867900000,296.18,860202000
279,295.59,"Aug 18, 2017",307.96,292.5,28380200000,301.7,936160000
280,301.46,"Aug 17, 2017",311.03,300.25,28477500000,302.81,909494000
281,302.27,"Aug 16, 2017",303.41,285.38,27249700000,289.82,967643000
282,289.82,"Aug 15, 2017",300.41,279.33,28195800000,299.95,1051800000
283,300.1,"Aug 14, 2017",306.81,296.41,28008700000,298.03,864391000
284,298.06,"Aug 13, 2017",310.82,289.31,29161100000,310.37,1369370000
285,310.6,"Aug 12, 2017",317.56,307.9,28998700000,308.71,1111650000
